Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 24319
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550599466

2019-02-19T18:04:28.697950: step 1, loss 13.5969, accuracy 0.125, precision [nan, 0.0, 0.0, 0.0, 0.5, 0.5, nan, 0.0, nan], recall [nan, nan, 0.0, nan, 0.5, 0.1111111111111111, nan, 0.0, nan]
2019-02-19T18:07:54.756585: step 1239, loss 1.89624, accuracy 0.625, precision [nan, 1.0, nan, 0.8, 1.0, 0.0, 0.0, 0.0, 0.0], recall [0.0, 0.5, 0.0, 0.6666666666666666, 1.0, nan, nan, nan, nan]
2019-02-19T18:07:54.906454: step 1240, loss 1.19325, accuracy 0.625, precision [0.75, 0.75, nan, 0.5, 0.5, nan, 0.0, 1.0, nan], recall [1.0, 0.75, nan, 0.4, 1.0, nan, nan, 0.5, 0.0]
2019-02-19T18:07:55.061273: step 1241, loss 0.881549, accuracy 0.75, precision [0.5, 0.75, nan, 0.8571428571428571, nan, 1.0, nan, 1.0, 0.0], recall [1.0, 0.75, 0.0, 0.8571428571428571, nan, 1.0, nan, 0.5, nan]
2019-02-19T18:07:55.211878: step 1242, loss 2.1047, accuracy 0.5, precision [0.3333333333333333, 0.5, 0.5, 0.75, 1.0, 0.5, 0.0, nan, 0.0], recall [1.0, 1.0, 0.25, 0.42857142857142855, 1.0, 1.0, nan, 0.0, nan]
2019-02-19T18:07:55.367398: step 1243, loss 0.936356, accuracy 0.625, precision [1.0, 1.0, 0.0, 0.6666666666666666, 0.6666666666666666, nan, 0.5, 0.0, nan], recall [1.0, 0.5, 0.0, 0.6666666666666666, 1.0, 0.0, 1.0, nan, nan]
2019-02-19T18:07:55.533473: step 1244, loss 1.24895, accuracy 0.5, precision [0.0, 0.5, 0.0, 0.0, 0.8, 1.0, 0.6666666666666666, nan, nan], recall [nan, 0.3333333333333333, nan, 0.0, 1.0, 0.3333333333333333, 0.6666666666666666, nan, nan]
2019-02-19T18:07:55.685757: step 1245, loss 1.7035, accuracy 0.4375, precision [0.0, 0.5, 0.0, 0.75, 0.3333333333333333, 0.0, nan, 1.0, nan], recall [0.0, 0.5, nan, 0.375, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T18:07:55.839940: step 1246, loss 1.1952, accuracy 0.625, precision [1.0, 0.5, nan, 0.7142857142857143, 0.25, nan, nan, nan, nan], recall [1.0, 1.0, nan, 0.7142857142857143, 0.5, 0.0, 0.0, nan, nan]
2019-02-19T18:07:55.994159: step 1247, loss 1.22714, accuracy 0.625, precision [0.0, 1.0, 0.5, 0.5, 0.6666666666666666, 0.5, nan, 1.0, nan], recall [nan, 1.0, 1.0, 0.5, 1.0, 0.5, 0.0, 0.5, nan]
2019-02-19T18:07:56.145546: step 1248, loss 1.30775, accuracy 0.5625, precision [0.5, 1.0, 0.0, 0.5, 0.6666666666666666, 0.6666666666666666, 1.0, nan, nan], recall [1.0, 0.16666666666666666, nan, 1.0, 1.0, 1.0, 1.0, 0.0, nan]
2019-02-19T18:07:56.299210: step 1249, loss 1.40589, accuracy 0.5625, precision [0.0, 1.0, 1.0, 0.6, 1.0, 0.0, nan, 0.0, nan], recall [0.0, 0.6666666666666666, 0.5, 0.75, 1.0, nan, 0.0, nan, 0.0]
2019-02-19T18:07:56.452698: step 1250, loss 1.19033, accuracy 0.625, precision [0.0, 1.0, 0.6666666666666666, 0.8, 0.6666666666666666, 0.0, 0.0, nan, nan], recall [nan, 1.0, 0.5, 0.8, 1.0, 0.0, 0.0, nan, 0.0]

Evaluation:
[[ 47  11   1  11   1   4   0   6   1]
 [  9  87   6  39   3   3   2   7   0]
 [  1   6  65  13   1   2   3   3   0]
 [  5  34  29 193   4  10   7  18   0]
 [  1   6   5   6 144   4   4   2   1]
 [  0   5   1  26   0  20   3   2   3]
 [  1   3   2   6   2   5  10   1   0]
 [  3  10   1  23   3   3   2  59   1]
 [  1   4   0  12   1   1   1   1   4]]
2019-02-19T18:07:58.883000: step 1250, loss 1.22113, accuracy 0.613659, precision [0.573170731707317, 0.5576923076923077, 0.6914893617021277, 0.6433333333333333, 0.8323699421965318, 0.3333333333333333, 0.3333333333333333, 0.5619047619047619, 0.16], recall [0.6911764705882353, 0.5240963855421686, 0.5909090909090909, 0.5866261398176292, 0.9056603773584906, 0.38461538461538464, 0.3125, 0.5959595959595959, 0.4]

Saved model checkpoint to /home/ubuntu/Project/runs/1550599466/checkpoints/model-1250

2019-02-19T18:07:59.185651: step 1251, loss 1.18676, accuracy 0.75, precision [1.0, 1.0, nan, 0.3333333333333333, 1.0, 0.5, 0.0, 1.0, nan], recall [0.6666666666666666, 1.0, 0.0, 1.0, 1.0, 0.5, nan, 1.0, nan]
2019-02-19T18:07:59.343583: step 1252, loss 1.38992, accuracy 0.5625, precision [0.0, 0.5, nan, 0.6666666666666666, 0.75, 1.0, nan, 0.0, nan], recall [0.0, 0.5, nan, 1.0, 1.0, 0.5, 0.0, 0.0, nan]
2019-02-19T18:07:59.504052: step 1253, loss 0.946105, accuracy 0.5625, precision [0.0, 0.75, 0.0, 0.5, 1.0, 1.0, nan, 1.0, 0.0], recall [nan, 0.6, 0.0, 0.4, 0.5, 1.0, nan, 1.0, nan]
2019-02-19T18:07:59.657850: step 1254, loss 1.09675, accuracy 0.625, precision [1.0, 1.0, 1.0, 0.3333333333333333, 1.0, nan, nan, 1.0, nan], recall [1.0, 0.5, 0.5, 1.0, 0.5, nan, nan, 0.5, nan]
2019-02-19T18:07:59.814380: step 1255, loss 1.74024, accuracy 0.5, precision [nan, 1.0, nan, 0.3333333333333333, 0.6, 1.0, nan, 0.0, nan], recall [nan, 0.5, nan, 0.6666666666666666, 1.0, 0.4, 0.0, 0.0, nan]
2019-02-19T18:07:59.968939: step 1256, loss 0.978592, accuracy 0.625, precision [1.0, 0.6666666666666666, 0.3333333333333333, 0.75, 1.0, 0.0, nan, 0.5, nan], recall [1.0, 1.0, 1.0, 0.75, 0.5, 0.0, 0.0, 1.0, nan]
2019-02-19T18:08:00.124832: step 1257, loss 1.23312, accuracy 0.625, precision [1.0, 1.0, nan, 0.42857142857142855, 0.8, nan, nan, 0.5, nan], recall [1.0, 0.5, 0.0, 0.75, 1.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T18:08:00.283083: step 1258, loss 1.74241, accuracy 0.625, precision [nan, 0.5, 0.5, 0.5, 1.0, 0.0, 0.3333333333333333, 1.0, nan], recall [nan, 0.3333333333333333, 1.0, 0.2, 1.0, nan, 1.0, 1.0, nan]
2019-02-19T18:08:00.435331: step 1259, loss 1.09801, accuracy 0.625, precision [1.0, 0.5, 0.5, 0.6, 1.0, 0.0, nan, 0.5, nan], recall [1.0, 0.5, 0.5, 0.6, 0.6666666666666666, 0.0, nan, 1.0, nan]
2019-02-19T18:08:00.587450: step 1260, loss 1.68671, accuracy 0.625, precision [nan, 1.0, 0.0, 0.6666666666666666, 0.8333333333333334, 0.0, nan, 1.0, nan], recall [0.0, 1.0, nan, 0.3333333333333333, 0.8333333333333334, nan, nan, 1.0, nan]
2019-02-19T18:08:00.746437: step 1261, loss 1.69785, accuracy 0.6875, precision [0.0, 0.0, nan, 1.0, 1.0, nan, 0.0, 1.0, nan], recall [nan, nan, nan, 0.4, 1.0, nan, nan, 0.6, nan]
2019-02-19T18:08:00.900697: step 1262, loss 1.2736, accuracy 0.625, precision [0.75, 0.0, 0.5, 0.6, 1.0, nan, nan, nan, nan], recall [0.6, 0.0, 1.0, 0.75, 1.0, 0.0, nan, nan, 0.0]
2019-02-19T18:08:01.054853: step 1263, loss 0.623134, accuracy 0.75, precision [1.0, 0.3333333333333333, nan, 0.875, 0.6666666666666666, 1.0, nan, nan, nan], recall [0.5, 1.0, nan, 0.875, 1.0, 0.5, nan, 0.0, nan]
2019-02-19T18:08:01.211904: step 1264, loss 0.75658, accuracy 0.8125, precision [0.6666666666666666, 1.0, 0.5, 0.75, 1.0, nan, nan, 1.0, nan], recall [1.0, 0.75, 1.0, 0.6, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:08:01.369051: step 1265, loss 1.15662, accuracy 0.625, precision [1.0, 1.0, 0.4, 0.5, 1.0, 0.3333333333333333, nan, 1.0, nan], recall [1.0, 1.0, 1.0, 0.16666666666666666, 1.0, 1.0, nan, 0.5, nan]
2019-02-19T18:08:01.525431: step 1266, loss 2.88821, accuracy 0.375, precision [0.0, 0.5, 0.0, 0.6, 1.0, 0.0, nan, nan, 0.0], recall [0.0, 0.6666666666666666, 0.0, 0.5, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:08:01.682231: step 1267, loss 2.01195, accuracy 0.5625, precision [nan, 1.0, 0.5, 0.6666666666666666, 0.5, nan, nan, 1.0, 0.0], recall [nan, 1.0, 1.0, 0.4, 1.0, nan, 0.0, 0.3333333333333333, nan]
2019-02-19T18:08:01.838935: step 1268, loss 1.14439, accuracy 0.625, precision [nan, 0.0, 1.0, 0.8571428571428571, 0.6666666666666666, 0.0, 0.0, 1.0, nan], recall [nan, nan, 0.5, 0.6666666666666666, 0.6666666666666666, nan, nan, 0.5, nan]
2019-02-19T18:08:01.990650: step 1269, loss 1.45888, accuracy 0.625, precision [0.0, 0.6666666666666666, nan, 0.875, nan, 0.0, nan, 1.0, nan], recall [0.0, 0.6666666666666666, nan, 0.7777777777777778, 0.0, nan, nan, 0.5, nan]
2019-02-19T18:08:02.142383: step 1270, loss 1.3863, accuracy 0.75, precision [1.0, 1.0, 0.5, 0.6666666666666666, 1.0, 1.0, nan, 1.0, 0.0], recall [1.0, 0.5, 0.5, 0.6666666666666666, 1.0, 1.0, nan, 1.0, nan]
2019-02-19T18:08:02.296449: step 1271, loss 2.0456, accuracy 0.5, precision [0.25, 0.5, 1.0, 0.5, 0.5, nan, 1.0, 0.5, nan], recall [1.0, 1.0, 0.25, 0.5, 1.0, 0.0, 1.0, 0.5, 0.0]
2019-02-19T18:08:02.450425: step 1272, loss 0.931505, accuracy 0.6875, precision [1.0, 0.5, nan, 0.75, 0.6666666666666666, nan, 1.0, 0.0, nan], recall [0.5, 0.5, nan, 0.8571428571428571, 1.0, 0.0, 1.0, nan, nan]
2019-02-19T18:08:02.606013: step 1273, loss 1.70189, accuracy 0.625, precision [0.3333333333333333, 0.5, nan, 1.0, 0.8, 0.0, nan, 1.0, nan], recall [0.5, 0.5, nan, 0.6666666666666666, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T18:08:02.763076: step 1274, loss 2.79747, accuracy 0.375, precision [0.3333333333333333, 0.25, 0.3333333333333333, 1.0, nan, 1.0, nan, 0.0, 0.0], recall [0.3333333333333333, 0.3333333333333333, 1.0, 1.0, 0.0, 0.25, nan, nan, nan]
2019-02-19T18:08:02.916570: step 1275, loss 1.08789, accuracy 0.6875, precision [nan, 0.3333333333333333, 0.5, 1.0, 0.8, nan, nan, 1.0, nan], recall [nan, 1.0, 0.6666666666666666, 0.5, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T18:08:03.071032: step 1276, loss 0.986362, accuracy 0.75, precision [0.0, 1.0, 1.0, 0.625, 1.0, nan, 1.0, nan, nan], recall [nan, 0.5, 0.3333333333333333, 1.0, 0.75, nan, 1.0, nan, nan]
2019-02-19T18:08:03.225084: step 1277, loss 1.22101, accuracy 0.5625, precision [1.0, 0.6666666666666666, 0.3333333333333333, 0.5714285714285714, 0.5, nan, nan, nan, nan], recall [0.3333333333333333, 0.6666666666666666, 1.0, 0.5714285714285714, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:08:03.376845: step 1278, loss 1.22308, accuracy 0.6875, precision [1.0, 1.0, 0.5, 0.7142857142857143, 1.0, nan, 0.0, 0.0, nan], recall [1.0, 0.6666666666666666, 0.5, 0.8333333333333334, 0.6666666666666666, 0.0, nan, nan, nan]
2019-02-19T18:08:03.527534: step 1279, loss 1.05911, accuracy 0.625, precision [0.0, 0.75, 1.0, 0.5, 1.0, 0.5, nan, 0.0, nan], recall [0.0, 0.75, 0.5, 0.6666666666666666, 1.0, 0.3333333333333333, nan, nan, nan]
2019-02-19T18:08:03.676597: step 1280, loss 1.17913, accuracy 0.6875, precision [nan, 1.0, 0.0, 0.5714285714285714, 1.0, 0.5, nan, 1.0, nan], recall [0.0, 1.0, 0.0, 0.8, 1.0, 0.5, nan, 1.0, nan]
2019-02-19T18:08:03.829743: step 1281, loss 0.665247, accuracy 0.875, precision [1.0, nan, 1.0, 0.8571428571428571, 1.0, nan, 1.0, 0.6666666666666666, nan], recall [1.0, nan, 1.0, 0.8571428571428571, 1.0, nan, 1.0, 0.6666666666666666, nan]
2019-02-19T18:08:03.987455: step 1282, loss 1.4489, accuracy 0.5625, precision [1.0, 1.0, 0.5, 0.6666666666666666, 0.5, nan, 0.0, 0.3333333333333333, nan], recall [0.5, 0.3333333333333333, 1.0, 0.6666666666666666, 0.5, 0.0, nan, 1.0, nan]
2019-02-19T18:08:04.147093: step 1283, loss 0.680304, accuracy 0.8125, precision [0.5, 1.0, 1.0, 1.0, 0.75, nan, 0.0, nan, nan], recall [1.0, 0.6666666666666666, 0.75, 1.0, 1.0, 0.0, nan, nan, nan]
2019-02-19T18:08:04.300170: step 1284, loss 0.815217, accuracy 0.6875, precision [0.0, 0.6666666666666666, 1.0, 0.7142857142857143, 0.6666666666666666, nan, nan, nan, nan], recall [0.0, 0.5, 1.0, 0.8333333333333334, 1.0, nan, nan, nan, nan]
2019-02-19T18:08:04.456178: step 1285, loss 0.967992, accuracy 0.6875, precision [1.0, 0.0, 1.0, 0.75, nan, 0.3333333333333333, 1.0, nan, nan], recall [0.3333333333333333, nan, 0.6666666666666666, 0.75, nan, 1.0, 1.0, nan, nan]
2019-02-19T18:08:04.609272: step 1286, loss 1.78655, accuracy 0.6875, precision [1.0, 0.6666666666666666, nan, 1.0, 0.6, nan, 0.0, 0.5, nan], recall [1.0, 0.4, nan, 0.75, 0.75, nan, nan, 1.0, nan]
2019-02-19T18:08:04.759936: step 1287, loss 0.494353, accuracy 0.75, precision [0.5, nan, 0.5, 0.75, 1.0, 0.0, 1.0, nan, 1.0], recall [1.0, nan, 0.5, 0.5, 1.0, nan, 1.0, nan, 1.0]
2019-02-19T18:08:04.915420: step 1288, loss 1.22681, accuracy 0.5625, precision [0.0, 0.75, 0.0, 1.0, 0.75, nan, nan, nan, 0.0], recall [nan, 0.75, nan, 0.375, 0.75, nan, nan, nan, nan]
2019-02-19T18:08:05.070587: step 1289, loss 2.17231, accuracy 0.3125, precision [nan, 0.0, nan, 0.5, 0.5, 0.0, nan, 0.4, 0.0], recall [nan, 0.0, 0.0, 0.125, 0.5, nan, nan, 1.0, nan]
2019-02-19T18:08:05.222192: step 1290, loss 2.08537, accuracy 0.5625, precision [1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, nan, 0.5, nan], recall [1.0, 1.0, 0.5, 0.2, 0.5, nan, nan, 1.0, nan]
2019-02-19T18:08:05.378667: step 1291, loss 1.5306, accuracy 0.6875, precision [0.25, 1.0, 1.0, 1.0, 1.0, 0.0, nan, 0.75, nan], recall [1.0, 1.0, 1.0, 0.375, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:08:05.535361: step 1292, loss 1.09126, accuracy 0.5625, precision [nan, 0.8, nan, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0, nan], recall [nan, 0.6666666666666666, nan, 0.2, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:08:05.688396: step 1293, loss 1.4124, accuracy 0.4375, precision [0.0, nan, 0.0, 0.6, 0.5, 0.0, 0.5, 1.0, nan], recall [0.0, nan, nan, 0.375, 0.6666666666666666, nan, 1.0, 0.5, nan]
2019-02-19T18:08:05.842496: step 1294, loss 2.29009, accuracy 0.5, precision [0.5, 0.6666666666666666, nan, 0.3333333333333333, 1.0, 0.0, 0.0, 0.5, nan], recall [1.0, 1.0, 0.0, 0.25, 0.6, 0.0, nan, 0.5, nan]
2019-02-19T18:08:05.994342: step 1295, loss 1.34247, accuracy 0.5625, precision [1.0, 1.0, 0.6666666666666666, 0.0, 1.0, 0.0, nan, 0.25, nan], recall [0.75, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, nan, nan, 1.0, 0.0]
2019-02-19T18:08:06.151806: step 1296, loss 1.36228, accuracy 0.375, precision [1.0, 0.25, 1.0, 0.2, 0.0, 0.0, nan, 0.6666666666666666, nan], recall [1.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.0, nan, nan, 0.6666666666666666, 0.0]
2019-02-19T18:08:06.304441: step 1297, loss 1.58303, accuracy 0.5625, precision [nan, 0.5, 0.5, 0.25, 1.0, 0.0, 1.0, 1.0, nan], recall [0.0, 1.0, 1.0, 0.25, 1.0, nan, 0.5, 1.0, 0.0]
2019-02-19T18:08:06.460425: step 1298, loss 1.72155, accuracy 0.5, precision [0.0, 1.0, 0.5, 0.5714285714285714, 0.0, nan, 0.0, 1.0, 0.0], recall [0.0, 0.5, 0.25, 0.6666666666666666, nan, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:08:06.614600: step 1299, loss 0.832854, accuracy 0.5625, precision [0.0, 0.6, nan, 0.625, 1.0, nan, 0.0, nan, nan], recall [0.0, 0.75, 0.0, 0.8333333333333334, 0.5, 0.0, nan, 0.0, nan]
2019-02-19T18:08:06.768099: step 1300, loss 1.6169, accuracy 0.5625, precision [nan, 0.25, nan, 0.6, 1.0, 1.0, 0.0, 0.5, nan], recall [0.0, 0.3333333333333333, 0.0, 0.6, 1.0, 1.0, 0.0, 1.0, nan]
2019-02-19T18:08:06.926439: step 1301, loss 1.70066, accuracy 0.5625, precision [0.5, 0.0, 0.0, 0.5, 1.0, nan, nan, 1.0, nan], recall [0.5, 0.0, nan, 0.75, 0.6666666666666666, 0.0, nan, 1.0, nan]
2019-02-19T18:08:07.084910: step 1302, loss 0.942823, accuracy 0.6875, precision [1.0, 1.0, 1.0, 0.8, 0.6666666666666666, 0.0, 0.0, 1.0, nan], recall [1.0, 1.0, 0.5, 0.8, 1.0, 0.0, 0.0, 0.5, nan]
2019-02-19T18:08:07.239104: step 1303, loss 1.92724, accuracy 0.4375, precision [0.0, 1.0, 0.0, 0.5, nan, 0.0, 0.0, 1.0, nan], recall [0.0, 0.5, 0.0, 0.6666666666666666, 0.0, 0.0, nan, 0.5, nan]
2019-02-19T18:08:07.390965: step 1304, loss 1.22305, accuracy 0.625, precision [0.6666666666666666, 0.3333333333333333, 0.0, 0.6, 1.0, nan, nan, 1.0, nan], recall [1.0, 1.0, 0.0, 0.75, 0.75, nan, 0.0, 1.0, nan]
2019-02-19T18:08:07.544287: step 1305, loss 1.35224, accuracy 0.4375, precision [nan, 0.3333333333333333, nan, 0.5, 1.0, 0.0, nan, 0.0, nan], recall [nan, 0.3333333333333333, 0.0, 0.8, 0.6666666666666666, nan, 0.0, 0.0, 0.0]
2019-02-19T18:08:07.703721: step 1306, loss 1.26224, accuracy 0.625, precision [1.0, nan, 0.5, 0.75, 1.0, 0.0, 1.0, 0.6666666666666666, 0.0], recall [0.5, 0.0, 1.0, 0.6, 0.5, nan, 1.0, 1.0, nan]
2019-02-19T18:08:07.860056: step 1307, loss 1.16893, accuracy 0.5625, precision [0.0, nan, 0.0, 0.7142857142857143, 0.5, 0.6, nan, nan, nan], recall [0.0, 0.0, 0.0, 0.7142857142857143, 1.0, 1.0, 0.0, 0.0, nan]
2019-02-19T18:08:08.017580: step 1308, loss 0.785894, accuracy 0.6875, precision [1.0, 1.0, nan, 0.5, 0.0, nan, nan, 1.0, nan], recall [1.0, 0.75, 0.0, 0.8, nan, nan, 0.0, 0.6666666666666666, nan]
2019-02-19T18:08:08.176245: step 1309, loss 1.11289, accuracy 0.5625, precision [0.75, 0.5, nan, 0.5, 1.0, 0.0, nan, 0.5, nan], recall [1.0, 1.0, nan, 0.4, 0.3333333333333333, nan, 0.0, 0.5, nan]
2019-02-19T18:08:08.330730: step 1310, loss 0.996634, accuracy 0.6875, precision [0.5, 0.3333333333333333, 0.5, 1.0, 0.75, 1.0, nan, nan, nan], recall [1.0, 1.0, 1.0, 0.42857142857142855, 1.0, 1.0, nan, 0.0, nan]
2019-02-19T18:08:08.488989: step 1311, loss 1.75593, accuracy 0.5625, precision [0.5, 0.0, 0.0, 0.8571428571428571, 1.0, 0.0, 0.0, nan, nan], recall [1.0, nan, nan, 0.6, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:08:08.645123: step 1312, loss 1.60202, accuracy 0.5625, precision [0.3333333333333333, 0.5, nan, 1.0, 0.5, nan, nan, 0.5, nan], recall [0.5, 0.6666666666666666, nan, 0.42857142857142855, 1.0, nan, nan, 0.5, nan]
2019-02-19T18:08:08.802594: step 1313, loss 1.7128, accuracy 0.6875, precision [nan, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, nan, nan], recall [nan, nan, nan, 0.7, 1.0, 1.0, nan, 0.0, nan]
2019-02-19T18:08:08.958388: step 1314, loss 1.72845, accuracy 0.5, precision [1.0, 0.6666666666666666, 0.0, 0.6, 0.3333333333333333, nan, 1.0, 0.0, nan], recall [0.5, 1.0, 0.0, 0.5, 1.0, nan, 1.0, 0.0, 0.0]
2019-02-19T18:08:09.111252: step 1315, loss 2.34806, accuracy 0.5, precision [nan, 0.5, nan, 0.5, 1.0, 0.0, 0.0, 0.5, 0.0], recall [nan, 1.0, 0.0, 0.5, 0.75, 0.0, nan, 0.6666666666666666, nan]
2019-02-19T18:08:09.266608: step 1316, loss 0.8948, accuracy 0.6875, precision [0.0, 0.6, nan, 1.0, 1.0, 1.0, 0.5, nan, nan], recall [nan, 0.6, nan, 0.4, 1.0, 1.0, 1.0, nan, nan]
2019-02-19T18:08:09.426664: step 1317, loss 1.86711, accuracy 0.5, precision [nan, 0.5, 0.0, 0.8, 1.0, nan, 0.0, 0.3333333333333333, nan], recall [nan, 0.6666666666666666, nan, 0.5714285714285714, 0.5, 0.0, nan, 1.0, 0.0]
2019-02-19T18:08:09.587072: step 1318, loss 1.682, accuracy 0.5, precision [0.6666666666666666, 0.0, nan, 0.6, 1.0, 0.0, 0.0, 0.5, nan], recall [1.0, 0.0, 0.0, 0.5, 1.0, nan, nan, 0.5, nan]
2019-02-19T18:08:09.746852: step 1319, loss 2.16955, accuracy 0.375, precision [0.3333333333333333, 1.0, 0.0, 0.4, 1.0, nan, 0.5, 0.0, nan], recall [0.5, 0.2, nan, 0.6666666666666666, 0.3333333333333333, 0.0, 1.0, 0.0, nan]
2019-02-19T18:08:09.898657: step 1320, loss 1.01475, accuracy 0.5625, precision [0.0, 1.0, nan, 0.4, 0.8, 0.0, nan, 0.5, nan], recall [nan, 0.5, nan, 0.6666666666666666, 1.0, 0.0, 0.0, 0.5, 0.0]
2019-02-19T18:08:10.050790: step 1321, loss 0.795062, accuracy 0.75, precision [1.0, 0.5, nan, 0.6666666666666666, 0.8571428571428571, 0.0, nan, 1.0, nan], recall [0.6666666666666666, 1.0, nan, 0.6666666666666666, 0.8571428571428571, nan, 0.0, 1.0, nan]
2019-02-19T18:08:10.203588: step 1322, loss 0.432344, accuracy 0.875, precision [nan, 1.0, 0.75, 1.0, 1.0, 0.6666666666666666, nan, nan, nan], recall [nan, 1.0, 1.0, 0.7777777777777778, 1.0, 1.0, nan, nan, nan]
2019-02-19T18:08:10.353611: step 1323, loss 1.58236, accuracy 0.4375, precision [1.0, nan, 0.6666666666666666, 0.5, 0.0, 0.0, 0.0, 0.3333333333333333, nan], recall [1.0, 0.0, 1.0, 0.6, nan, 0.0, 0.0, 0.5, nan]
2019-02-19T18:08:10.505715: step 1324, loss 1.94925, accuracy 0.5625, precision [1.0, 0.0, 0.5, 0.6666666666666666, 1.0, nan, nan, 0.0, 0.0], recall [0.5, 0.0, 1.0, 0.75, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:08:10.663916: step 1325, loss 1.70736, accuracy 0.375, precision [nan, 0.0, 1.0, 0.25, 0.6666666666666666, nan, nan, 1.0, nan], recall [0.0, 0.0, 0.5, 0.6666666666666666, 0.6666666666666666, 0.0, nan, 0.5, nan]
2019-02-19T18:08:10.827165: step 1326, loss 0.883398, accuracy 0.5625, precision [0.0, 0.0, 0.5, 0.7142857142857143, 1.0, nan, nan, 0.5, nan], recall [nan, 0.0, 1.0, 0.7142857142857143, 0.6666666666666666, 0.0, 0.0, 1.0, nan]
2019-02-19T18:08:10.978954: step 1327, loss 1.31728, accuracy 0.625, precision [1.0, 0.0, 0.75, 0.75, 1.0, 0.0, 0.0, 0.5, nan], recall [0.3333333333333333, nan, 1.0, 0.6, 0.6666666666666666, nan, nan, 0.5, nan]
2019-02-19T18:08:11.132319: step 1328, loss 1.21787, accuracy 0.5625, precision [nan, 0.5, nan, 0.6666666666666666, 0.5, nan, nan, 0.5, nan], recall [0.0, 1.0, 0.0, 0.5, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:08:11.285436: step 1329, loss 0.782905, accuracy 0.6875, precision [nan, 1.0, 0.5, 0.5, 1.0, nan, 1.0, nan, nan], recall [nan, 0.75, 0.6666666666666666, 0.75, 1.0, 0.0, 0.5, nan, nan]
2019-02-19T18:08:11.446283: step 1330, loss 0.900142, accuracy 0.75, precision [0.0, nan, 1.0, 0.6666666666666666, 1.0, nan, nan, 0.8, nan], recall [0.0, nan, 0.6666666666666666, 0.6666666666666666, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:08:11.598788: step 1331, loss 1.82499, accuracy 0.5625, precision [0.5, 0.5, 1.0, 1.0, 0.3333333333333333, 0.0, 1.0, 0.0, nan], recall [1.0, 0.5, 0.5, 0.5, 1.0, nan, 0.5, 0.0, nan]
2019-02-19T18:08:11.753182: step 1332, loss 1.75434, accuracy 0.5, precision [1.0, 0.0, nan, 0.7142857142857143, 0.6666666666666666, 0.0, nan, 0.0, 0.0], recall [0.3333333333333333, 0.0, 0.0, 0.8333333333333334, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:08:11.912696: step 1333, loss 1.86915, accuracy 0.4375, precision [0.0, nan, 0.6666666666666666, 0.5555555555555556, 0.0, 0.0, nan, nan, nan], recall [nan, 0.0, 0.5, 0.7142857142857143, nan, nan, nan, 0.0, nan]
2019-02-19T18:08:12.070400: step 1334, loss 0.768324, accuracy 0.6875, precision [0.5, 0.5, nan, 0.8333333333333334, 0.6666666666666666, 1.0, nan, nan, nan], recall [1.0, 1.0, nan, 0.625, 1.0, 0.3333333333333333, nan, nan, nan]
2019-02-19T18:08:12.231419: step 1335, loss 1.43084, accuracy 0.375, precision [0.0, 0.0, 0.5, 1.0, 1.0, 0.0, 1.0, 0.0, nan], recall [0.0, nan, 1.0, 0.1111111111111111, 0.75, nan, 1.0, nan, nan]
2019-02-19T18:08:12.389021: step 1336, loss 1.11911, accuracy 0.5, precision [0.3333333333333333, nan, 0.3333333333333333, 0.6666666666666666, 0.75, 0.0, 1.0, 0.0, nan], recall [1.0, 0.0, 1.0, 0.2857142857142857, 1.0, nan, 1.0, 0.0, nan]
2019-02-19T18:08:12.545328: step 1337, loss 2.15175, accuracy 0.4375, precision [0.0, 0.0, 0.0, 0.8, 1.0, 0.0, 0.0, 0.3333333333333333, nan], recall [nan, 0.0, nan, 0.4, 0.5, nan, nan, 1.0, nan]
